customer_id,signup_date,country,channel
35993,2024-01-19,NL,Paid Search
35994,2024-01-20,NL,Organic
35995,2024-01-20,NL,Organic
35996,2024-01-20,NL,Organic
35997,2024-01-20,NL,Organic
35998,2024-01-20,NL,Organic
35999,2024-01-20,DE,Organic
36000,2024-01-20,NL,Organic
36001,2024-01-20,DE,Organic
36002,2024-01-20,NL,Organic
36003,2024-01-20,DE,Organic
36004,2024-01-20,NL,Organic
36005,2024-01-20,NL,Organic
36006,2024-01-20,DE,Organic
36007,2024-01-20,DE,Organic
36008,2024-01-20,DE,Organic
36009,2024-01-20,DE,Organic
36010,2024-01-20,DE,Organic
36011,2024-01-20,DE,Organic
36012,2024-01-20,NL,Organic
36013,2024-01-20,DE,Organic
36014,2024-01-20,DE,Organic
36015,2024-01-20,NL,Organic
36016,2024-01-20,DE,Organic
36017,2024-01-20,NL,Organic
36018,2024-01-20,NL,Organic
36019,2024-01-20,NL,Organic
36020,2024-01-20,DE,Organic
36021,2024-01-20,DE,Organic
36022,2024-01-20,NL,Organic
36023,2024-01-20,NL,Organic
36024,2024-01-20,DE,Organic
36025,2024-01-20,DE,Organic
36026,2024-01-20,NL,Organic
36027,2024-01-20,NL,Organic
36028,2024-01-20,DE,Organic
36029,2024-01-20,NL,Organic
36030,2024-01-20,DE,Organic
36031,2024-01-20,NL,Organic
36032,2024-01-20,DE,Paid Search
36033,2024-01-20,DE,Paid Search
36034,2024-01-20,DE,Paid Search
36035,2024-01-20,DE,Paid Search
36036,2024-01-20,NL,Paid Search
36037,2024-01-20,NL,Paid Search
36038,2024-01-20,DE,Paid Search
36039,2024-01-20,NL,Paid Search
36040,2024-01-20,DE,Paid Search
36041,2024-01-20,NL,Paid Search
36042,2024-01-20,NL,Paid Search
36043,2024-01-20,NL,Email
36044,2024-01-20,NL,Email
36045,2024-01-20,DE,Email
36046,2024-01-20,DE,Email
36047,2024-01-20,DE,Email
36048,2024-01-20,NL,Email
36049,2024-01-20,DE,Email
36050,2024-01-20,DE,Email
36051,2024-01-20,DE,Email
36052,2024-01-20,NL,Email
36053,2024-01-20,DE,Email
36054,2024-01-20,DE,Email
36055,2024-01-20,DE,Email
36056,2024-01-20,NL,Email
36057,2024-01-20,NL,Email
36058,2024-01-20,NL,Email
36059,2024-01-21,NL,Organic
36060,2024-01-21,DE,Organic
36061,2024-01-21,NL,Organic
36062,2024-01-21,NL,Organic
36063,2024-01-21,DE,Organic
36064,2024-01-21,NL,Organic
36065,2024-01-21,DE,Organic
36066,2024-01-21,DE,Organic
36067,2024-01-21,NL,Organic
36068,2024-01-21,DE,Organic
36069,2024-01-21,DE,Organic
36070,2024-01-21,NL,Organic
36071,2024-01-21,DE,Organic
36072,2024-01-21,DE,Organic
36073,2024-01-21,NL,Organic
36074,2024-01-21,NL,Organic
36075,2024-01-21,DE,Organic
36076,2024-01-21,DE,Organic
36077,2024-01-21,DE,Organic
36078,2024-01-21,DE,Organic
36079,2024-01-21,DE,Organic
36080,2024-01-21,DE,Organic
36081,2024-01-21,NL,Organic
36082,2024-01-21,DE,Organic
36083,2024-01-21,DE,Organic
36084,2024-01-21,DE,Organic
36085,2024-01-21,DE,Organic
36086,2024-01-21,DE,Organic
36087,2024-01-21,DE,Organic
36088,2024-01-21,NL,Organic
36089,2024-01-21,DE,Organic
36090,2024-01-21,DE,Organic
36091,2024-01-21,NL,Organic
36092,2024-01-21,NL,Organic
36093,2024-01-21,NL,Organic
36094,2024-01-21,NL,Organic
36095,2024-01-21,NL,Social
36096,2024-01-21,DE,Social
36097,2024-01-21,DE,Social
36098,2024-01-21,NL,Paid Search
36099,2024-01-21,DE,Paid Search
36100,2024-01-21,DE,Paid Search
36101,2024-01-21,DE,Paid Search
36102,2024-01-21,NL,Paid Search
36103,2024-01-21,DE,Paid Search
36104,2024-01-21,NL,Paid Search
36105,2024-01-21,NL,Paid Search
36106,2024-01-21,NL,Paid Search
36107,2024-01-21,DE,Paid Search
36108,2024-01-21,DE,Paid Search
36109,2024-01-21,NL,Paid Search
36110,2024-01-22,DE,Organic
36111,2024-01-22,NL,Organic
36112,2024-01-22,NL,Organic
36113,2024-01-22,DE,Organic
36114,2024-01-22,NL,Organic
36115,2024-01-22,DE,Organic
36116,2024-01-22,NL,Organic
36117,2024-01-22,NL,Organic
36118,2024-01-22,DE,Organic
36119,2024-01-22,DE,Organic
36120,2024-01-22,NL,Organic
36121,2024-01-22,NL,Organic
36122,2024-01-22,NL,Organic
36123,2024-01-22,NL,Organic
36124,2024-01-22,NL,Organic
36125,2024-01-22,NL,Organic
36126,2024-01-22,NL,Organic
36127,2024-01-22,NL,Organic
36128,2024-01-22,NL,Organic
36129,2024-01-22,NL,Organic
36130,2024-01-22,DE,Organic
36131,2024-01-22,NL,Organic
36132,2024-01-22,NL,Organic
36133,2024-01-22,NL,Organic
36134,2024-01-22,DE,Organic
36135,2024-01-22,DE,Organic
36136,2024-01-22,DE,Organic
36137,2024-01-22,DE,Organic
36138,2024-01-22,NL,Organic
36139,2024-01-22,NL,Organic
36140,2024-01-22,DE,Organic
36141,2024-01-22,NL,Organic
36142,2024-01-22,DE,Organic
36143,2024-01-22,DE,Organic
36144,2024-01-22,DE,Organic
36145,2024-01-22,DE,Social
36146,2024-01-22,NL,Paid Search
36147,2024-01-22,DE,Paid Search
36148,2024-01-22,NL,Paid Search
36149,2024-01-22,NL,Paid Search
36150,2024-01-22,NL,Paid Search
36151,2024-01-22,DE,Paid Search
36152,2024-01-22,DE,Paid Search
36153,2024-01-22,NL,Paid Search
36154,2024-01-22,DE,Paid Search
36155,2024-01-22,NL,Paid Search
36156,2024-01-22,DE,Paid Search
36157,2024-01-22,DE,Paid Search
36158,2024-01-22,NL,Paid Search
36159,2024-01-22,DE,Paid Search
36160,2024-01-22,NL,Paid Search
36161,2024-01-22,DE,Paid Search
36162,2024-01-23,DE,Organic
36163,2024-01-23,DE,Organic
36164,2024-01-23,NL,Organic
36165,2024-01-23,DE,Organic
36166,2024-01-23,DE,Organic
36167,2024-01-23,NL,Organic
36168,2024-01-23,DE,Organic
36169,2024-01-23,NL,Organic
36170,2024-01-23,DE,Organic
36171,2024-01-23,DE,Organic
36172,2024-01-23,DE,Organic
36173,2024-01-23,NL,Organic
36174,2024-01-23,DE,Organic
36175,2024-01-23,NL,Organic
36176,2024-01-23,NL,Organic
36177,2024-01-23,DE,Organic
36178,2024-01-23,DE,Organic
36179,2024-01-23,NL,Organic
36180,2024-01-23,DE,Organic
36181,2024-01-23,DE,Organic
36182,2024-01-23,NL,Organic
36183,2024-01-23,DE,Organic
36184,2024-01-23,NL,Organic
36185,2024-01-23,DE,Organic
36186,2024-01-23,DE,Organic
36187,2024-01-23,DE,Organic
36188,2024-01-23,NL,Organic
36189,2024-01-23,DE,Organic
36190,2024-01-23,DE,Organic
36191,2024-01-23,NL,Organic
36192,2024-01-23,DE,Organic
36193,2024-01-23,DE,Organic
36194,2024-01-23,NL,Organic
36195,2024-01-23,NL,Social
36196,2024-01-23,DE,Social
36197,2024-01-23,DE,Paid Search
36198,2024-01-23,NL,Paid Search
36199,2024-01-23,DE,Paid Search
36200,2024-01-23,NL,Paid Search
36201,2024-01-23,NL,Paid Search
36202,2024-01-23,NL,Paid Search
36203,2024-01-23,NL,Paid Search
36204,2024-01-23,DE,Paid Search
36205,2024-01-23,DE,Paid Search
36206,2024-01-23,NL,Paid Search
36207,2024-01-23,NL,Paid Search
36208,2024-01-23,NL,Paid Search
36209,2024-01-23,DE,Paid Search
36210,2024-01-23,NL,Paid Search
36211,2024-01-24,DE,Organic
36212,2024-01-24,DE,Organic
36213,2024-01-24,NL,Organic
36214,2024-01-24,DE,Organic
36215,2024-01-24,DE,Organic
36216,2024-01-24,NL,Organic
36217,2024-01-24,NL,Organic
36218,2024-01-24,DE,Organic
36219,2024-01-24,NL,Organic
36220,2024-01-24,DE,Organic
36221,2024-01-24,NL,Organic
36222,2024-01-24,NL,Organic
36223,2024-01-24,NL,Organic
36224,2024-01-24,NL,Organic
36225,2024-01-24,NL,Organic
36226,2024-01-24,DE,Organic
36227,2024-01-24,DE,Organic
36228,2024-01-24,DE,Organic
36229,2024-01-24,DE,Organic
36230,2024-01-24,DE,Organic
36231,2024-01-24,DE,Organic
36232,2024-01-24,NL,Organic
36233,2024-01-24,NL,Organic
36234,2024-01-24,NL,Organic
36235,2024-01-24,NL,Organic
36236,2024-01-24,DE,Organic
36237,2024-01-24,DE,Organic
36238,2024-01-24,DE,Organic
36239,2024-01-24,DE,Organic
36240,2024-01-24,NL,Organic
36241,2024-01-24,DE,Organic
36242,2024-01-24,DE,Organic
36243,2024-01-24,NL,Organic
36244,2024-01-24,NL,Social
36245,2024-01-24,NL,Social
36246,2024-01-24,NL,Social
36247,2024-01-24,DE,Email
36248,2024-01-24,DE,Email
36249,2024-01-24,NL,Email
36250,2024-01-24,DE,Email
36251,2024-01-24,DE,Email
36252,2024-01-24,DE,Email
36253,2024-01-24,NL,Email
36254,2024-01-24,NL,Email
36255,2024-01-24,NL,Email
36256,2024-01-24,NL,Email
36257,2024-01-24,NL,Email
36258,2024-01-24,NL,Email
36259,2024-01-24,DE,Email
36260,2024-01-24,NL,Paid Search
36261,2024-01-24,NL,Paid Search
36262,2024-01-24,NL,Paid Search
36263,2024-01-24,DE,Paid Search
36264,2024-01-24,DE,Paid Search
36265,2024-01-24,NL,Paid Search
36266,2024-01-24,NL,Paid Search
36267,2024-01-24,NL,Paid Search
36268,2024-01-24,DE,Paid Search
36269,2024-01-24,NL,Paid Search
36270,2024-01-24,DE,Paid Search
36271,2024-01-24,NL,Paid Search
36272,2024-01-24,NL,Paid Search
36273,2024-01-24,NL,Paid Search
36274,2024-01-25,NL,Organic
36275,2024-01-25,NL,Organic
36276,2024-01-25,NL,Organic
36277,2024-01-25,DE,Organic
36278,2024-01-25,NL,Organic
36279,2024-01-25,NL,Organic
36280,2024-01-25,NL,Organic
36281,2024-01-25,DE,Organic
36282,2024-01-25,DE,Organic
36283,2024-01-25,DE,Organic
36284,2024-01-25,DE,Organic
36285,2024-01-25,DE,Organic
36286,2024-01-25,DE,Organic
36287,2024-01-25,DE,Organic
36288,2024-01-25,DE,Organic
36289,2024-01-25,DE,Organic
36290,2024-01-25,DE,Organic
36291,2024-01-25,NL,Organic
36292,2024-01-25,NL,Organic
36293,2024-01-25,DE,Organic
36294,2024-01-25,NL,Organic
36295,2024-01-25,DE,Organic
36296,2024-01-25,DE,Organic
36297,2024-01-25,NL,Organic
36298,2024-01-25,DE,Organic
36299,2024-01-25,NL,Organic
36300,2024-01-25,DE,Organic
36301,2024-01-25,DE,Organic
36302,2024-01-25,DE,Organic
36303,2024-01-25,DE,Organic
36304,2024-01-25,DE,Organic
36305,2024-01-25,DE,Organic
36306,2024-01-25,DE,Organic
36307,2024-01-25,DE,Organic
36308,2024-01-25,DE,Organic
36309,2024-01-25,NL,Paid Search
36310,2024-01-25,DE,Paid Search
36311,2024-01-25,NL,Paid Search
36312,2024-01-25,DE,Paid Search
36313,2024-01-25,DE,Paid Search
36314,2024-01-25,NL,Paid Search
36315,2024-01-25,NL,Paid Search
36316,2024-01-25,DE,Paid Search
36317,2024-01-25,NL,Paid Search
36318,2024-01-25,DE,Paid Search
36319,2024-01-25,NL,Paid Search
36320,2024-01-25,NL,Paid Search
36321,2024-01-25,DE,Paid Search
36322,2024-01-25,DE,Social
36323,2024-01-25,NL,Social
36324,2024-01-26,DE,Organic
36325,2024-01-26,DE,Organic
36326,2024-01-26,DE,Organic
36327,2024-01-26,DE,Organic
36328,2024-01-26,DE,Organic
36329,2024-01-26,DE,Organic
36330,2024-01-26,DE,Organic
36331,2024-01-26,DE,Organic
36332,2024-01-26,NL,Organic
36333,2024-01-26,DE,Organic
36334,2024-01-26,NL,Organic
36335,2024-01-26,NL,Organic
36336,2024-01-26,NL,Organic
36337,2024-01-26,NL,Organic
36338,2024-01-26,DE,Organic
36339,2024-01-26,NL,Organic
36340,2024-01-26,DE,Organic
36341,2024-01-26,DE,Organic
36342,2024-01-26,DE,Organic
36343,2024-01-26,NL,Organic
36344,2024-01-26,DE,Organic
36345,2024-01-26,DE,Organic
36346,2024-01-26,DE,Organic
36347,2024-01-26,DE,Organic
36348,2024-01-26,NL,Organic
36349,2024-01-26,NL,Organic
36350,2024-01-26,DE,Organic
36351,2024-01-26,NL,Organic
36352,2024-01-26,DE,Organic
36353,2024-01-26,DE,Organic
36354,2024-01-26,DE,Organic
36355,2024-01-26,DE,Organic
36356,2024-01-26,NL,Organic
36357,2024-01-26,NL,Organic
36358,2024-01-26,NL,Organic
36359,2024-01-26,DE,Organic
36360,2024-01-26,NL,Organic
36361,2024-01-26,DE,Organic
36362,2024-01-26,NL,Paid Search
36363,2024-01-26,NL,Paid Search
36364,2024-01-26,DE,Paid Search
36365,2024-01-26,NL,Paid Search
36366,2024-01-26,DE,Paid Search
36367,2024-01-26,DE,Paid Search
36368,2024-01-26,DE,Paid Search
36369,2024-01-26,NL,Paid Search
36370,2024-01-26,DE,Paid Search
36371,2024-01-26,DE,Paid Search
36372,2024-01-26,DE,Paid Search
36373,2024-01-26,NL,Paid Search
36374,2024-01-26,NL,Paid Search
36375,2024-01-26,DE,Paid Search
36376,2024-01-26,NL,Paid Search
36377,2024-01-26,NL,Social
36378,2024-01-26,NL,Social
36379,2024-01-27,DE,Organic
36380,2024-01-27,DE,Organic
36381,2024-01-27,NL,Organic
36382,2024-01-27,NL,Organic
36383,2024-01-27,DE,Organic
36384,2024-01-27,DE,Organic
36385,2024-01-27,NL,Organic
36386,2024-01-27,NL,Organic
36387,2024-01-27,DE,Organic
36388,2024-01-27,DE,Organic
36389,2024-01-27,DE,Organic
36390,2024-01-27,DE,Organic
36391,2024-01-27,NL,Organic
36392,2024-01-27,DE,Organic
36393,2024-01-27,DE,Organic
36394,2024-01-27,DE,Organic
36395,2024-01-27,NL,Organic
36396,2024-01-27,DE,Organic
36397,2024-01-27,NL,Organic
36398,2024-01-27,DE,Organic
36399,2024-01-27,NL,Organic
36400,2024-01-27,NL,Organic
36401,2024-01-27,NL,Organic
36402,2024-01-27,NL,Organic
36403,2024-01-27,NL,Organic
36404,2024-01-27,DE,Organic
36405,2024-01-27,NL,Organic
36406,2024-01-27,NL,Organic
36407,2024-01-27,NL,Organic
36408,2024-01-27,NL,Organic
36409,2024-01-27,NL,Organic
36410,2024-01-27,NL,Organic
36411,2024-01-27,NL,Organic
36412,2024-01-27,NL,Organic
36413,2024-01-27,DE,Organic
36414,2024-01-27,NL,Organic
36415,2024-01-27,NL,Organic
36416,2024-01-27,NL,Social
36417,2024-01-27,NL,Social
36418,2024-01-27,NL,Paid Search
36419,2024-01-27,NL,Paid Search
36420,2024-01-27,NL,Paid Search
36421,2024-01-27,DE,Paid Search
36422,2024-01-27,DE,Paid Search
36423,2024-01-27,DE,Paid Search
36424,2024-01-27,NL,Paid Search
36425,2024-01-27,DE,Paid Search
36426,2024-01-27,NL,Paid Search
36427,2024-01-27,DE,Paid Search
36428,2024-01-27,DE,Paid Search
36429,2024-01-27,DE,Paid Search
36430,2024-01-27,NL,Paid Search
36431,2024-01-27,NL,Paid Search
36432,2024-01-28,DE,Organic
36433,2024-01-28,DE,Organic
36434,2024-01-28,DE,Organic
36435,2024-01-28,NL,Organic
36436,2024-01-28,DE,Organic
36437,2024-01-28,NL,Organic
36438,2024-01-28,NL,Organic
36439,2024-01-28,DE,Organic
36440,2024-01-28,NL,Organic
36441,2024-01-28,NL,Organic
36442,2024-01-28,DE,Organic
36443,2024-01-28,DE,Organic
36444,2024-01-28,DE,Organic
36445,2024-01-28,DE,Organic
36446,2024-01-28,DE,Organic
36447,2024-01-28,NL,Organic
36448,2024-01-28,NL,Organic
36449,2024-01-28,DE,Organic
36450,2024-01-28,DE,Organic
36451,2024-01-28,NL,Organic
36452,2024-01-28,DE,Organic
36453,2024-01-28,DE,Organic
36454,2024-01-28,NL,Organic
36455,2024-01-28,NL,Organic
36456,2024-01-28,DE,Organic
36457,2024-01-28,NL,Organic
36458,2024-01-28,DE,Organic
36459,2024-01-28,DE,Organic
36460,2024-01-28,DE,Organic
36461,2024-01-28,DE,Organic
36462,2024-01-28,DE,Organic
36463,2024-01-28,NL,Organic
36464,2024-01-28,DE,Organic
36465,2024-01-28,DE,Organic
36466,2024-01-28,DE,Organic
36467,2024-01-28,DE,Organic
36468,2024-01-28,NL,Organic
36469,2024-01-28,NL,Organic
36470,2024-01-28,NL,Organic
36471,2024-01-28,NL,Email
36472,2024-01-28,NL,Email
36473,2024-01-28,NL,Email
36474,2024-01-28,DE,Email
36475,2024-01-28,NL,Email
36476,2024-01-28,NL,Email
36477,2024-01-28,DE,Email
36478,2024-01-28,NL,Email
36479,2024-01-28,NL,Email
36480,2024-01-28,DE,Email
36481,2024-01-28,DE,Email
36482,2024-01-28,NL,Email
36483,2024-01-28,DE,Email
36484,2024-01-28,DE,Email
36485,2024-01-28,DE,Social
36486,2024-01-28,DE,Paid Search
36487,2024-01-28,DE,Paid Search
36488,2024-01-28,NL,Paid Search
36489,2024-01-28,NL,Paid Search
36490,2024-01-28,DE,Paid Search
36491,2024-01-28,DE,Paid Search
36492,2024-01-28,DE,Paid Search
36493,2024-01-28,DE,Paid Search
36494,2024-01-28,DE,Paid Search
36495,2024-01-28,DE,Paid Search
36496,2024-01-28,NL,Paid Search
36497,2024-01-28,NL,Paid Search
36498,2024-01-29,NL,Organic
36499,2024-01-29,NL,Organic
36500,2024-01-29,DE,Organic
36501,2024-01-29,DE,Organic
36502,2024-01-29,NL,Organic
36503,2024-01-29,DE,Organic
36504,2024-01-29,DE,Organic
36505,2024-01-29,DE,Organic
36506,2024-01-29,NL,Organic
36507,2024-01-29,NL,Organic
36508,2024-01-29,DE,Organic
36509,2024-01-29,DE,Organic
36510,2024-01-29,NL,Organic
36511,2024-01-29,NL,Organic
36512,2024-01-29,DE,Organic
36513,2024-01-29,DE,Organic
36514,2024-01-29,DE,Organic
36515,2024-01-29,DE,Organic
36516,2024-01-29,NL,Organic
36517,2024-01-29,NL,Organic
36518,2024-01-29,DE,Organic
36519,2024-01-29,NL,Organic
36520,2024-01-29,NL,Organic
36521,2024-01-29,NL,Organic
36522,2024-01-29,NL,Organic
36523,2024-01-29,NL,Organic
36524,2024-01-29,DE,Organic
36525,2024-01-29,DE,Organic
36526,2024-01-29,NL,Organic
36527,2024-01-29,NL,Organic
36528,2024-01-29,NL,Organic
36529,2024-01-29,DE,Social
36530,2024-01-29,NL,Social
36531,2024-01-29,DE,Paid Search
36532,2024-01-29,DE,Paid Search
36533,2024-01-29,DE,Paid Search
36534,2024-01-29,DE,Paid Search
36535,2024-01-29,DE,Paid Search
36536,2024-01-29,DE,Paid Search
36537,2024-01-29,DE,Paid Search
36538,2024-01-29,NL,Paid Search
36539,2024-01-29,NL,Paid Search
36540,2024-01-29,NL,Paid Search
36541,2024-01-30,DE,Organic
36542,2024-01-30,NL,Organic
36543,2024-01-30,NL,Organic
36544,2024-01-30,NL,Organic
36545,2024-01-30,NL,Organic
36546,2024-01-30,DE,Organic
36547,2024-01-30,NL,Organic
36548,2024-01-30,DE,Organic
36549,2024-01-30,DE,Organic
36550,2024-01-30,DE,Organic
36551,2024-01-30,DE,Organic
36552,2024-01-30,NL,Organic
36553,2024-01-30,DE,Organic
36554,2024-01-30,DE,Organic
36555,2024-01-30,DE,Organic
36556,2024-01-30,DE,Organic
36557,2024-01-30,NL,Organic
36558,2024-01-30,NL,Organic
36559,2024-01-30,NL,Organic
36560,2024-01-30,NL,Organic
36561,2024-01-30,NL,Organic
36562,2024-01-30,DE,Organic
36563,2024-01-30,DE,Organic
36564,2024-01-30,DE,Organic
36565,2024-01-30,NL,Organic
36566,2024-01-30,DE,Organic
36567,2024-01-30,NL,Organic
36568,2024-01-30,NL,Organic
36569,2024-01-30,DE,Organic
36570,2024-01-30,DE,Organic
36571,2024-01-30,NL,Organic
36572,2024-01-30,NL,Organic
36573,2024-01-30,NL,Paid Search
36574,2024-01-30,DE,Paid Search
36575,2024-01-30,NL,Paid Search
36576,2024-01-30,DE,Paid Search
36577,2024-01-30,DE,Paid Search
36578,2024-01-30,DE,Paid Search
36579,2024-01-30,DE,Paid Search
36580,2024-01-30,NL,Paid Search
36581,2024-01-30,DE,Paid Search
36582,2024-01-30,DE,Paid Search
36583,2024-01-30,NL,Paid Search
36584,2024-01-30,NL,Paid Search
36585,2024-01-30,DE,Social
36586,2024-01-30,DE,Social
36587,2024-01-30,NL,Social
36588,2024-01-30,NL,Social
36589,2024-01-30,DE,Social
36590,2024-01-30,NL,Social
36591,2024-01-30,NL,Social
36592,2024-01-30,NL,Social
36593,2024-01-31,NL,Organic
36594,2024-01-31,DE,Organic
36595,2024-01-31,NL,Organic
36596,2024-01-31,NL,Organic
36597,2024-01-31,NL,Organic
36598,2024-01-31,NL,Organic
36599,2024-01-31,NL,Organic
36600,2024-01-31,NL,Organic
36601,2024-01-31,NL,Organic
36602,2024-01-31,NL,Organic
36603,2024-01-31,DE,Organic
36604,2024-01-31,NL,Organic
36605,2024-01-31,NL,Organic
36606,2024-01-31,NL,Organic
36607,2024-01-31,NL,Organic
36608,2024-01-31,NL,Organic
36609,2024-01-31,DE,Organic
36610,2024-01-31,DE,Organic
36611,2024-01-31,NL,Organic
36612,2024-01-31,NL,Organic
36613,2024-01-31,DE,Organic
36614,2024-01-31,DE,Organic
36615,2024-01-31,DE,Organic
36616,2024-01-31,NL,Organic
36617,2024-01-31,DE,Organic
36618,2024-01-31,NL,Organic
36619,2024-01-31,NL,Organic
36620,2024-01-31,NL,Organic
36621,2024-01-31,DE,Organic
36622,2024-01-31,DE,Organic
36623,2024-01-31,NL,Organic
36624,2024-01-31,DE,Organic
36625,2024-01-31,DE,Organic
36626,2024-01-31,DE,Social
36627,2024-01-31,DE,Social
36628,2024-01-31,DE,PaidSearch
36629,2024-01-31,NL,PaidSearch
36630,2024-01-31,NL,PaidSearch
36631,2024-01-31,DE,PaidSearch
36632,2024-01-31,NL,PaidSearch
36633,2024-01-31,NL,PaidSearch
36634,2024-01-31,DE,PaidSearch
36635,2024-01-31,NL,PaidSearch
36636,2024-01-31,NL,PaidSearch
36637,2024-01-31,DE,PaidSearch
36638,2024-01-31,NL,PaidSearch
36639,2024-02-01,DE,Organic
36640,2024-02-01,NL,Organic
36641,2024-02-01,NL,Organic
36642,2024-02-01,DE,Organic
36643,2024-02-01,NL,Organic
36644,2024-02-01,DE,Organic
36645,2024-02-01,NL,Organic
36646,2024-02-01,DE,Organic
36647,2024-02-01,NL,Organic
36648,2024-02-01,DE,Organic
36649,2024-02-01,DE,Organic
36650,2024-02-01,DE,Organic
36651,2024-02-01,DE,Organic
36652,2024-02-01,DE,Organic
36653,2024-02-01,DE,Organic
36654,2024-02-01,DE,Organic
36655,2024-02-01,DE,Organic
36656,2024-02-01,DE,Organic
36657,2024-02-01,DE,Organic
36658,2024-02-01,DE,Organic
36659,2024-02-01,DE,Organic
36660,2024-02-01,NL,Organic
36661,2024-02-01,DE,Organic
36662,2024-02-01,NL,Organic
36663,2024-02-01,DE,Organic
36664,2024-02-01,NL,Organic
36665,2024-02-01,NL,Organic
36666,2024-02-01,NL,Organic
36667,2024-02-01,NL,Organic
36668,2024-02-01,NL,Organic
36669,2024-02-01,NL,Organic
36670,2024-02-01,DE,Organic
36671,2024-02-01,DE,Organic
36672,2024-02-01,NL,Organic
36673,2024-02-01,DE,Organic
36674,2024-02-01,DE,Organic
36675,2024-02-01,DE,Organic
36676,2024-02-01,NL,Organic
36677,2024-02-01,NL,Paid Search
36678,2024-02-01,NL,Paid Search
36679,2024-02-01,DE,Paid Search
36680,2024-02-01,DE,Paid Search
36681,2024-02-01,NL,Paid Search
36682,2024-02-01,NL,Paid Search
36683,2024-02-01,DE,Paid Search
36684,2024-02-01,DE,Paid Search
36685,2024-02-01,NL,Paid Search
36686,2024-02-01,DE,Paid Search
36687,2024-02-01,DE,Paid Search
36688,2024-02-01,DE,Paid Search
36689,2024-02-01,DE,Paid Search
36690,2024-02-01,DE,Paid Search
36691,2024-02-01,NL,Social
36692,2024-02-01,NL,Social
36693,2024-02-01,NL,Social
36694,2024-02-02,NL,Organic
36695,2024-02-02,DE,Organic
36696,2024-02-02,NL,Organic
36697,2024-02-02,NL,Organic
36698,2024-02-02,DE,Organic
36699,2024-02-02,NL,Organic
36700,2024-02-02,DE,Organic
36701,2024-02-02,DE,Organic
36702,2024-02-02,NL,Organic
36703,2024-02-02,NL,Organic
36704,2024-02-02,NL,Organic
36705,2024-02-02,DE,Organic
36706,2024-02-02,NL,Organic
36707,2024-02-02,DE,Organic
36708,2024-02-02,NL,Organic
36709,2024-02-02,NL,Organic
36710,2024-02-02,DE,Organic
36711,2024-02-02,DE,Organic
36712,2024-02-02,NL,Organic
36713,2024-02-02,NL,Organic
36714,2024-02-02,DE,Organic
36715,2024-02-02,DE,Organic
36716,2024-02-02,DE,Organic
36717,2024-02-02,NL,Organic
36718,2024-02-02,NL,Organic
36719,2024-02-02,DE,Organic
36720,2024-02-02,DE,Organic
36721,2024-02-02,DE,Organic
36722,2024-02-02,DE,Organic
36723,2024-02-02,DE,Organic
36724,2024-02-02,DE,Organic
36725,2024-02-02,NL,Organic
36726,2024-02-02,NL,Organic
36727,2024-02-02,NL,Organic
36728,2024-02-02,NL,Organic
36729,2024-02-02,NL,Organic
36730,2024-02-02,NL,Organic
36731,2024-02-02,DE,Organic
36732,2024-02-02,NL,Organic
36733,2024-02-02,DE,Organic
36734,2024-02-02,DE,Organic
36735,2024-02-02,DE,Organic
36736,2024-02-02,DE,Organic
36737,2024-02-02,DE,Organic
36738,2024-02-02,NL,Organic
36739,2024-02-02,NL,Organic
36740,2024-02-02,DE,Social
36741,2024-02-02,NL,Social
36742,2024-02-02,NL,Paid Search
36743,2024-02-02,DE,Paid Search
36744,2024-02-02,DE,Paid Search
36745,2024-02-02,NL,Paid Search
36746,2024-02-02,NL,Paid Search
36747,2024-02-02,DE,Paid Search
36748,2024-02-02,NL,Paid Search
36749,2024-02-02,NL,Paid Search
36750,2024-02-02,NL,Paid Search
36751,2024-02-02,DE,Paid Search
36752,2024-02-02,DE,Paid Search
36753,2024-02-02,NL,Paid Search
36754,2024-02-02,DE,Paid Search
36755,2024-02-02,NL,Paid Search
36756,2024-02-03,NL,Organic
36757,2024-02-03,NL,Organic
36758,2024-02-03,DE,Organic
36759,2024-02-03,NL,Organic
36760,2024-02-03,NL,Organic
36761,2024-02-03,NL,Organic
36762,2024-02-03,NL,Organic
36763,2024-02-03,DE,Organic
36764,2024-02-03,NL,Organic
36765,2024-02-03,DE,Organic
36766,2024-02-03,DE,Organic
36767,2024-02-03,DE,Organic
36768,2024-02-03,DE,Organic
36769,2024-02-03,NL,Organic
36770,2024-02-03,DE,Organic
36771,2024-02-03,NL,Organic
36772,2024-02-03,DE,Organic
36773,2024-02-03,NL,Organic
36774,2024-02-03,DE,Organic
36775,2024-02-03,DE,Organic
36776,2024-02-03,NL,Organic
36777,2024-02-03,DE,Organic
36778,2024-02-03,DE,Organic
36779,2024-02-03,DE,Organic
36780,2024-02-03,NL,Organic
36781,2024-02-03,NL,Organic
36782,2024-02-03,NL,Organic
36783,2024-02-03,NL,Organic
36784,2024-02-03,NL,Organic
36785,2024-02-03,NL,Organic
36786,2024-02-03,DE,Organic
36787,2024-02-03,DE,Organic
36788,2024-02-03,DE,Organic
36789,2024-02-03,DE,Organic
36790,2024-02-03,DE,Paid Search
36791,2024-02-03,NL,Paid Search
36792,2024-02-03,DE,Paid Search
36793,2024-02-03,DE,Paid Search
36794,2024-02-03,DE,Paid Search
36795,2024-02-03,DE,Paid Search
36796,2024-02-03,NL,Paid Search
