order_id,customer_id,product_id,order_date,category,channel,quantity,base_price,revenue
17272,34238,14,2024-05-02,Fashion,Organic,1,80,80.0
17273,37880,7,2024-05-02,Electronics,Organic,1,350,350.0
17274,25192,6,2024-05-02,Electronics,Organic,1,400,400.0
17275,11649,9,2024-05-02,Fashion,Paid Search,1,90,81.0
17276,12075,23,2024-05-02,Sports,Paid Search,2,120,216.0
17277,8843,25,2024-05-02,Sports,Paid Search,1,20,18.0
17278,2423,8,2024-05-02,Fashion,Paid Search,1,120,108.0
17279,29719,10,2024-05-02,Fashion,Paid Search,1,200,180.0
17280,7657,18,2024-05-03,Home,Organic,3,70,210.0
17281,38687,3,2024-05-03,Electronics,Organic,1,1200,1200.0
17282,41857,21,2024-05-03,Home,Organic,1,450,450.0
17283,31316,14,2024-05-03,Fashion,Organic,1,80,80.0
17284,17571,9,2024-05-03,Fashion,Organic,2,90,180.0
17285,17061,8,2024-05-03,Fashion,Organic,2,120,240.0
17286,35271,12,2024-05-03,Fashion,Organic,1,150,150.0
17287,7232,14,2024-05-03,Fashion,Organic,1,80,80.0
17288,23621,14,2024-05-03,Fashion,Organic,2,80,160.0
17289,41458,18,2024-05-03,Home,Organic,1,70,70.0
17290,42708,11,2024-05-03,Fashion,Organic,1,30,30.0
17291,24326,1,2024-05-03,Electronics,Organic,1,800,800.0
17292,24498,1,2024-05-03,Electronics,Organic,2,800,1600.0
17293,9323,8,2024-05-03,Fashion,Organic,1,120,120.0
17294,33530,25,2024-05-03,Sports,Organic,1,20,20.0
17295,17088,10,2024-05-03,Fashion,Organic,1,200,200.0
17296,39858,12,2024-05-03,Fashion,Organic,1,150,150.0
17297,9099,1,2024-05-03,Electronics,Organic,1,800,800.0
17298,37692,10,2024-05-03,Fashion,Organic,1,200,200.0
17299,7669,24,2024-05-03,Sports,Organic,1,50,50.0
17300,23507,16,2024-05-03,Home,Paid Search,1,120,108.0
17301,24253,24,2024-05-03,Sports,Paid Search,1,50,45.0
17302,21628,12,2024-05-03,Fashion,Paid Search,1,150,135.0
17303,39562,13,2024-05-03,Fashion,Paid Search,1,60,54.0
17304,23636,9,2024-05-03,Fashion,Paid Search,2,90,162.0
17305,33311,23,2024-05-04,Sports,Organic,1,120,120.0
17306,16443,10,2024-05-04,Fashion,Organic,1,200,200.0
17307,38259,11,2024-05-04,Fashion,Organic,1,30,30.0
17308,12230,23,2024-05-04,Sports,Organic,1,120,120.0
17309,14869,26,2024-05-04,Sports,Organic,1,35,35.0
17310,41699,11,2024-05-04,Fashion,Organic,2,30,60.0
17311,9379,17,2024-05-04,Home,Organic,1,100,100.0
17312,35222,28,2024-05-04,Sports,Organic,1,130,130.0
17313,17211,16,2024-05-04,Home,Organic,1,120,120.0
17314,37497,25,2024-05-04,Sports,Organic,1,20,20.0
17315,3240,5,2024-05-04,Electronics,Organic,1,300,300.0
17316,38570,11,2024-05-04,Fashion,Organic,1,30,30.0
17317,3553,14,2024-05-04,Fashion,Organic,3,80,240.0
17318,30057,26,2024-05-04,Sports,Organic,1,35,35.0
17319,12469,12,2024-05-04,Fashion,Organic,2,150,300.0
17320,5200,22,2024-05-04,Sports,Organic,1,180,180.0
17321,22929,8,2024-05-04,Fashion,Organic,3,120,360.0
17322,23148,13,2024-05-04,Fashion,Organic,2,60,120.0
17323,2022,27,2024-05-04,Sports,Organic,1,25,25.0
17324,30129,22,2024-05-04,Sports,Organic,1,180,180.0
17325,41908,5,2024-05-04,Electronics,Paid Search,1,300,270.0
17326,21726,8,2024-05-04,Fashion,Paid Search,1,120,108.0
17327,5248,10,2024-05-04,Fashion,Paid Search,1,200,180.0
17328,11167,13,2024-05-04,Fashion,Paid Search,1,60,54.0
17329,34895,8,2024-05-04,Fashion,Paid Search,1,120,108.0
17330,13183,7,2024-05-04,Electronics,Email,1,350,350.0
17331,34613,19,2024-05-04,Home,Email,1,45,45.0
17332,42606,5,2024-05-04,Electronics,Email,1,300,300.0
17333,37841,11,2024-05-04,Fashion,Email,1,30,30.0
17334,33355,1,2024-05-04,Electronics,Email,1,800,800.0
17335,6772,2,2024-05-04,Electronics,Email,2,500,1000.0
17336,27613,11,2024-05-04,Fashion,Email,1,30,30.0
17337,37365,20,2024-05-04,Home,Email,1,25,25.0
17338,40171,23,2024-05-04,Sports,Email,1,120,120.0
17339,3550,15,2024-05-04,Home,Email,1,250,250.0
17340,20987,10,2024-05-04,Fashion,Email,1,200,200.0
17341,29234,4,2024-05-04,Electronics,Email,1,250,250.0
17342,18327,21,2024-05-04,Home,Email,1,450,450.0
17343,11061,13,2024-05-04,Fashion,Email,1,60,60.0
17344,18865,19,2024-05-04,Home,Email,1,45,45.0
17345,17826,10,2024-05-04,Fashion,Email,1,200,200.0
17346,9302,13,2024-05-04,Fashion,Email,1,60,60.0
17347,36856,23,2024-05-04,Sports,Email,1,120,120.0
17348,35398,1,2024-05-04,Electronics,Email,1,800,800.0
17349,33719,2,2024-05-04,Electronics,Email,1,500,500.0
17350,10131,10,2024-05-04,Fashion,Email,1,200,200.0
17351,23823,22,2024-05-04,Sports,Email,1,180,180.0
17352,10373,4,2024-05-04,Electronics,Email,1,250,250.0
17353,23843,27,2024-05-05,Sports,Organic,1,25,25.0
17354,38900,20,2024-05-05,Home,Organic,3,25,75.0
17355,17569,16,2024-05-05,Home,Organic,1,120,120.0
17356,899,13,2024-05-05,Fashion,Organic,1,60,60.0
17357,4978,14,2024-05-05,Fashion,Organic,1,80,80.0
17358,9744,16,2024-05-05,Home,Organic,1,120,120.0
17359,25405,19,2024-05-05,Home,Organic,1,45,45.0
17360,19722,8,2024-05-05,Fashion,Organic,1,120,120.0
17361,21260,9,2024-05-05,Fashion,Organic,1,90,90.0
17362,43125,24,2024-05-05,Sports,Organic,1,50,50.0
17363,16477,21,2024-05-05,Home,Organic,2,450,900.0
17364,12991,1,2024-05-05,Electronics,Organic,1,800,800.0
17365,33058,11,2024-05-05,Fashion,Organic,1,30,30.0
17366,839,27,2024-05-05,Sports,Organic,1,25,25.0
17367,42450,10,2024-05-05,Fashion,Organic,1,200,200.0
17368,2638,26,2024-05-05,Sports,Organic,1,35,35.0
17369,36020,14,2024-05-05,Fashion,Organic,1,80,80.0
17370,10626,16,2024-05-05,Home,Organic,1,120,120.0
17371,4279,28,2024-05-05,Sports,Organic,1,130,130.0
17372,26652,7,2024-05-05,Electronics,Organic,2,350,700.0
17373,20201,8,2024-05-05,Fashion,Paid Search,1,120,108.0
17374,9190,12,2024-05-05,Fashion,Paid Search,1,150,135.0
17375,7362,2,2024-05-05,Electronics,Paid Search,1,500,450.0
17376,13811,9,2024-05-05,Fashion,Paid Search,1,90,81.0
17377,9952,11,2024-05-05,Fashion,Paid Search,1,30,27.0
17378,27721,28,2024-05-05,Sports,Paid Search,1,130,117.0
17379,21458,21,2024-05-06,Home,Organic,1,450,450.0
17380,1253,4,2024-05-06,Electronics,Organic,1,250,250.0
17381,37740,7,2024-05-06,Electronics,Organic,1,350,350.0
17382,34485,14,2024-05-06,Fashion,Organic,1,80,80.0
17383,19021,14,2024-05-06,Fashion,Organic,1,80,80.0
17384,19922,23,2024-05-06,Sports,Organic,1,120,120.0
17385,14293,13,2024-05-06,Fashion,Organic,1,60,60.0
17386,33918,12,2024-05-06,Fashion,Organic,1,150,150.0
17387,1315,23,2024-05-06,Sports,Organic,1,120,120.0
17388,21230,10,2024-05-06,Fashion,Organic,1,200,200.0
17389,32703,20,2024-05-06,Home,Organic,1,25,25.0
17390,5861,13,2024-05-06,Fashion,Organic,1,60,60.0
17391,11537,18,2024-05-06,Home,Organic,3,70,210.0
17392,35631,22,2024-05-06,Sports,Organic,1,180,180.0
17393,25799,4,2024-05-06,Electronics,Organic,1,250,250.0
17394,16458,7,2024-05-06,Electronics,Organic,1,350,350.0
17395,20268,12,2024-05-06,Fashion,Organic,2,150,300.0
17396,23918,6,2024-05-06,Electronics,Organic,1,400,400.0
17397,26651,7,2024-05-06,Electronics,Organic,1,350,350.0
17398,31641,14,2024-05-06,Fashion,Organic,3,80,240.0
17399,22073,8,2024-05-06,Fashion,Paid Search,1,120,108.0
17400,21910,10,2024-05-06,Fashion,Paid Search,1,200,180.0
17401,40961,15,2024-05-06,Home,Paid Search,1,250,225.0
17402,18239,9,2024-05-06,Fashion,Paid Search,1,90,81.0
17403,14460,20,2024-05-06,Home,Paid Search,2,25,45.0
17404,32381,25,2024-05-07,Sports,Organic,1,20,20.0
17405,36518,2,2024-05-07,Electronics,Organic,1,500,500.0
17406,20727,26,2024-05-07,Sports,Organic,2,35,70.0
17407,16601,24,2024-05-07,Sports,Organic,1,50,50.0
17408,38615,11,2024-05-07,Fashion,Organic,1,30,30.0
17409,8716,2,2024-05-07,Electronics,Organic,1,500,500.0
17410,3143,17,2024-05-07,Home,Organic,1,100,100.0
17411,2848,15,2024-05-07,Home,Organic,1,250,250.0
17412,5625,25,2024-05-07,Sports,Organic,1,20,20.0
17413,1421,8,2024-05-07,Fashion,Organic,1,120,120.0
17414,9173,11,2024-05-07,Fashion,Organic,1,30,30.0
17415,33974,10,2024-05-07,Fashion,Organic,1,200,200.0
17416,38332,11,2024-05-07,Fashion,Organic,2,30,60.0
17417,31178,18,2024-05-07,Home,Organic,1,70,70.0
17418,32386,25,2024-05-07,Sports,Organic,2,20,40.0
17419,7953,19,2024-05-07,Home,Organic,1,45,45.0
17420,11585,8,2024-05-07,Fashion,Organic,1,120,120.0
17421,8693,12,2024-05-07,Fashion,Organic,1,150,150.0
17422,30538,11,2024-05-07,Fashion,Organic,1,30,30.0
17423,16231,25,2024-05-07,Sports,Organic,2,20,40.0
17424,36622,11,2024-05-07,Fashion,Paid Search,1,30,27.0
17425,10938,14,2024-05-07,Fashion,Paid Search,1,80,72.0
17426,37645,13,2024-05-07,Fashion,Paid Search,1,60,54.0
17427,5336,12,2024-05-07,Fashion,Paid Search,1,150,135.0
17428,31217,6,2024-05-07,Electronics,Paid Search,1,400,360.0
17429,354,13,2024-05-08,Fashion,Organic,2,60,120.0
17430,22316,10,2024-05-08,Fashion,Organic,1,200,200.0
17431,1058,23,2024-05-08,Sports,Organic,1,120,120.0
17432,31180,10,2024-05-08,Fashion,Organic,1,200,200.0
17433,813,22,2024-05-08,Sports,Organic,1,180,180.0
17434,26827,1,2024-05-08,Electronics,Organic,1,800,800.0
17435,21163,10,2024-05-08,Fashion,Organic,1,200,200.0
17436,32066,20,2024-05-08,Home,Organic,1,25,25.0
17437,2844,10,2024-05-08,Fashion,Organic,1,200,200.0
17438,31485,12,2024-05-08,Fashion,Organic,1,150,150.0
17439,29218,13,2024-05-08,Fashion,Organic,2,60,120.0
17440,4130,23,2024-05-08,Sports,Organic,1,120,120.0
17441,15216,11,2024-05-08,Fashion,Organic,1,30,30.0
17442,11559,26,2024-05-08,Sports,Organic,1,35,35.0
17443,30730,6,2024-05-08,Electronics,Organic,1,400,400.0
17444,15549,17,2024-05-08,Home,Organic,1,100,100.0
17445,32047,25,2024-05-08,Sports,Organic,3,20,60.0
17446,33989,17,2024-05-08,Home,Organic,1,100,100.0
17447,28433,10,2024-05-08,Fashion,Organic,1,200,200.0
17448,9932,19,2024-05-08,Home,Organic,1,45,45.0
17449,34439,12,2024-05-08,Fashion,Paid Search,3,150,405.0
17450,40601,25,2024-05-08,Sports,Paid Search,1,20,18.0
17451,7799,27,2024-05-08,Sports,Paid Search,1,25,22.5
17452,22035,21,2024-05-08,Home,Paid Search,1,450,405.0
17453,6757,13,2024-05-08,Fashion,Paid Search,1,60,54.0
17454,30879,22,2024-05-08,Sports,Email,1,180,180.0
17455,29264,20,2024-05-08,Home,Email,1,25,25.0
17456,28290,1,2024-05-08,Electronics,Email,1,800,800.0
17457,16145,27,2024-05-08,Sports,Email,1,25,25.0
17458,17389,28,2024-05-08,Sports,Email,1,130,130.0
17459,24008,23,2024-05-08,Sports,Email,1,120,120.0
17460,1275,8,2024-05-08,Fashion,Email,1,120,120.0
17461,42918,14,2024-05-08,Fashion,Email,1,80,80.0
17462,30021,20,2024-05-08,Home,Email,1,25,25.0
17463,12406,24,2024-05-08,Sports,Email,2,50,100.0
17464,5745,17,2024-05-08,Home,Email,1,100,100.0
17465,10158,4,2024-05-08,Electronics,Email,1,250,250.0
17466,18105,28,2024-05-08,Sports,Email,1,130,130.0
17467,43506,9,2024-05-08,Fashion,Email,1,90,90.0
17468,5570,23,2024-05-08,Sports,Email,1,120,120.0
17469,35221,1,2024-05-08,Electronics,Email,1,800,800.0
17470,16106,2,2024-05-08,Electronics,Email,1,500,500.0
17471,3877,19,2024-05-08,Home,Email,1,45,45.0
17472,19395,16,2024-05-08,Home,Email,1,120,120.0
17473,34450,15,2024-05-08,Home,Email,2,250,500.0
17474,7849,21,2024-05-08,Home,Email,1,450,450.0
17475,35956,7,2024-05-08,Electronics,Email,1,350,350.0
17476,3597,5,2024-05-08,Electronics,Email,1,300,300.0
17477,17465,17,2024-05-08,Home,Social,1,100,100.0
17478,33617,4,2024-05-08,Electronics,Social,3,250,750.0
17479,13594,12,2024-05-09,Fashion,Organic,3,150,450.0
17480,13092,21,2024-05-09,Home,Organic,1,450,450.0
17481,42847,27,2024-05-09,Sports,Organic,1,25,25.0
17482,22598,8,2024-05-09,Fashion,Organic,1,120,120.0
17483,17056,18,2024-05-09,Home,Organic,1,70,70.0
17484,16174,17,2024-05-09,Home,Organic,1,100,100.0
17485,19046,18,2024-05-09,Home,Organic,2,70,140.0
17486,26196,17,2024-05-09,Home,Organic,1,100,100.0
17487,35118,17,2024-05-09,Home,Organic,1,100,100.0
17488,35179,6,2024-05-09,Electronics,Organic,1,400,400.0
17489,36330,7,2024-05-09,Electronics,Organic,1,350,350.0
17490,21155,10,2024-05-09,Fashion,Organic,1,200,200.0
17491,30023,4,2024-05-09,Electronics,Organic,1,250,250.0
17492,11679,22,2024-05-09,Sports,Organic,2,180,360.0
17493,27895,12,2024-05-09,Fashion,Organic,2,150,300.0
17494,15157,13,2024-05-09,Fashion,Organic,1,60,60.0
17495,42403,17,2024-05-09,Home,Organic,2,100,200.0
17496,33447,18,2024-05-09,Home,Organic,1,70,70.0
17497,31745,2,2024-05-09,Electronics,Organic,1,500,500.0
17498,29860,8,2024-05-09,Fashion,Organic,1,120,120.0
17499,40079,8,2024-05-09,Fashion,Paid Search,1,120,108.0
17500,649,1,2024-05-09,Electronics,Paid Search,1,800,720.0
17501,3674,23,2024-05-09,Sports,Paid Search,1,120,108.0
17502,24803,9,2024-05-09,Fashion,Paid Search,1,90,81.0
17503,38194,13,2024-05-09,Fashion,Paid Search,1,60,54.0
17504,2588,8,2024-05-09,Fashion,Paid Search,1,120,108.0
17505,15724,2,2024-05-10,Electronics,Organic,2,500,1000.0
17506,5937,2,2024-05-10,Electronics,Organic,3,500,1500.0
17507,2390,15,2024-05-10,Home,Organic,1,250,250.0
17508,38906,9,2024-05-10,Fashion,Organic,1,90,90.0
17509,35985,14,2024-05-10,Fashion,Organic,1,80,80.0
17510,25162,6,2024-05-10,Electronics,Organic,1,400,400.0
17511,33680,7,2024-05-10,Electronics,Organic,1,350,350.0
17512,10654,23,2024-05-10,Sports,Organic,2,120,240.0
17513,26036,25,2024-05-10,Sports,Organic,1,20,20.0
17514,11342,2,2024-05-10,Electronics,Organic,1,500,500.0
17515,22513,25,2024-05-10,Sports,Organic,1,20,20.0
17516,6582,8,2024-05-10,Fashion,Organic,1,120,120.0
17517,39141,28,2024-05-10,Sports,Organic,1,130,130.0
17518,18858,23,2024-05-10,Sports,Organic,1,120,120.0
17519,26912,8,2024-05-10,Fashion,Organic,1,120,120.0
17520,18536,18,2024-05-10,Home,Organic,3,70,210.0
17521,21469,25,2024-05-10,Sports,Organic,1,20,20.0
17522,9034,5,2024-05-10,Electronics,Organic,1,300,300.0
17523,29334,12,2024-05-10,Fashion,Organic,1,150,150.0
17524,35594,16,2024-05-10,Home,Organic,1,120,120.0
17525,28222,26,2024-05-10,Sports,Paid Search,1,35,31.5
17526,42206,12,2024-05-10,Fashion,Paid Search,1,150,135.0
17527,3830,15,2024-05-10,Home,Paid Search,1,250,225.0
17528,30939,4,2024-05-10,Electronics,Paid Search,1,250,225.0
17529,5642,1,2024-05-10,Electronics,Paid Search,1,800,720.0
17530,38506,7,2024-05-11,Electronics,Organic,1,350,350.0
17531,28115,7,2024-05-11,Electronics,Organic,1,350,350.0
17532,3805,2,2024-05-11,Electronics,Organic,1,500,500.0
17533,34817,14,2024-05-11,Fashion,Organic,1,80,80.0
17534,15456,10,2024-05-11,Fashion,Organic,2,200,400.0
17535,32179,21,2024-05-11,Home,Organic,1,450,450.0
17536,34432,4,2024-05-11,Electronics,Organic,1,250,250.0
17537,9767,11,2024-05-11,Fashion,Organic,2,30,60.0
17538,17985,25,2024-05-11,Sports,Organic,1,20,20.0
17539,5499,6,2024-05-11,Electronics,Organic,1,400,400.0
17540,25967,22,2024-05-11,Sports,Organic,1,180,180.0
17541,21752,13,2024-05-11,Fashion,Organic,1,60,60.0
17542,42431,8,2024-05-11,Fashion,Organic,1,120,120.0
17543,4372,12,2024-05-11,Fashion,Organic,1,150,150.0
17544,26969,1,2024-05-11,Electronics,Organic,1,800,800.0
17545,22120,8,2024-05-11,Fashion,Organic,1,120,120.0
17546,15540,24,2024-05-11,Sports,Organic,1,50,50.0
17547,2242,14,2024-05-11,Fashion,Organic,1,80,80.0
17548,40864,8,2024-05-11,Fashion,Organic,3,120,360.0
17549,42976,18,2024-05-11,Home,Organic,1,70,70.0
17550,19671,13,2024-05-11,Fashion,Paid Search,1,60,54.0
17551,26862,14,2024-05-11,Fashion,Paid Search,1,80,72.0
17552,18526,11,2024-05-11,Fashion,Paid Search,1,30,27.0
17553,9940,9,2024-05-11,Fashion,Paid Search,1,90,81.0
17554,43439,10,2024-05-11,Fashion,Paid Search,1,200,180.0
17555,4957,3,2024-05-12,Electronics,Organic,1,1200,1200.0
17556,18157,22,2024-05-12,Sports,Organic,2,180,360.0
17557,40628,19,2024-05-12,Home,Organic,1,45,45.0
17558,43115,17,2024-05-12,Home,Organic,2,100,200.0
17559,26266,26,2024-05-12,Sports,Organic,1,35,35.0
17560,5437,15,2024-05-12,Home,Organic,1,250,250.0
17561,15029,19,2024-05-12,Home,Organic,1,45,45.0
17562,13230,24,2024-05-12,Sports,Organic,1,50,50.0
17563,36667,8,2024-05-12,Fashion,Organic,2,120,240.0
17564,3790,22,2024-05-12,Sports,Organic,3,180,540.0
17565,15885,9,2024-05-12,Fashion,Organic,1,90,90.0
17566,20455,13,2024-05-12,Fashion,Organic,1,60,60.0
17567,22297,9,2024-05-12,Fashion,Organic,1,90,90.0
17568,37626,23,2024-05-12,Sports,Organic,1,120,120.0
17569,7252,27,2024-05-12,Sports,Organic,1,25,25.0
17570,31181,10,2024-05-12,Fashion,Organic,1,200,200.0
17571,8502,9,2024-05-12,Fashion,Organic,2,90,180.0
17572,6096,11,2024-05-12,Fashion,Organic,1,30,30.0
17573,23725,12,2024-05-12,Fashion,Organic,2,150,300.0
17574,32834,1,2024-05-12,Electronics,Organic,2,800,1600.0
17575,14265,15,2024-05-12,Home,Paid Search,2,250,450.0
17576,6054,13,2024-05-12,Fashion,Paid Search,1,60,54.0
17577,21461,13,2024-05-12,Fashion,Paid Search,1,60,54.0
17578,33759,28,2024-05-12,Sports,Paid Search,1,130,117.0
17579,11045,10,2024-05-12,Fashion,Paid Search,1,200,180.0
17580,3269,26,2024-05-12,Sports,Paid Search,1,35,31.5
17581,19109,21,2024-05-12,Home,Paid Search,1,450,405.0
17582,2872,6,2024-05-12,Electronics,Email,1,400,400.0
17583,43317,24,2024-05-12,Sports,Email,1,50,50.0
17584,18506,9,2024-05-12,Fashion,Email,1,90,90.0
17585,13717,16,2024-05-12,Home,Email,1,120,120.0
17586,6120,23,2024-05-12,Sports,Email,1,120,120.0
17587,21017,5,2024-05-12,Electronics,Email,1,300,300.0
17588,23493,6,2024-05-12,Electronics,Email,2,400,800.0
17589,19229,9,2024-05-12,Fashion,Email,1,90,90.0
17590,9218,27,2024-05-12,Sports,Email,1,25,25.0
17591,18097,10,2024-05-12,Fashion,Email,1,200,200.0
17592,14108,6,2024-05-12,Electronics,Email,1,400,400.0
17593,39962,16,2024-05-12,Home,Email,1,120,120.0
17594,11394,8,2024-05-12,Fashion,Email,3,120,360.0
17595,30574,19,2024-05-12,Home,Email,2,45,90.0
17596,42671,27,2024-05-12,Sports,Email,1,25,25.0
17597,7198,28,2024-05-12,Sports,Email,2,130,260.0
17598,1612,3,2024-05-12,Electronics,Email,3,1200,3600.0
17599,1947,14,2024-05-12,Fashion,Email,3,80,240.0
17600,35933,26,2024-05-12,Sports,Email,1,35,35.0
17601,36522,13,2024-05-12,Fashion,Email,1,60,60.0
17602,43398,12,2024-05-12,Fashion,Email,1,150,150.0
17603,17691,27,2024-05-12,Sports,Email,1,25,25.0
17604,3450,27,2024-05-12,Sports,Email,1,25,25.0
17605,11457,6,2024-05-13,Electronics,Organic,1,400,400.0
17606,38486,12,2024-05-13,Fashion,Organic,1,150,150.0
17607,10773,18,2024-05-13,Home,Organic,2,70,140.0
17608,9753,20,2024-05-13,Home,Organic,1,25,25.0
17609,14936,28,2024-05-13,Sports,Organic,1,130,130.0
17610,25382,8,2024-05-13,Fashion,Organic,2,120,240.0
17611,35602,7,2024-05-13,Electronics,Organic,1,350,350.0
17612,7292,10,2024-05-13,Fashion,Organic,1,200,200.0
17613,28777,5,2024-05-13,Electronics,Organic,1,300,300.0
17614,30589,25,2024-05-13,Sports,Organic,1,20,20.0
17615,26647,3,2024-05-13,Electronics,Organic,2,1200,2400.0
17616,8636,23,2024-05-13,Sports,Organic,1,120,120.0
17617,30629,12,2024-05-13,Fashion,Organic,1,150,150.0
17618,32883,17,2024-05-13,Home,Organic,3,100,300.0
17619,2424,25,2024-05-13,Sports,Organic,1,20,20.0
17620,36921,6,2024-05-13,Electronics,Organic,1,400,400.0
17621,1928,13,2024-05-13,Fashion,Organic,1,60,60.0
17622,41534,24,2024-05-13,Sports,Organic,1,50,50.0
17623,30200,10,2024-05-13,Fashion,Organic,1,200,200.0
17624,22820,23,2024-05-13,Sports,Organic,3,120,360.0
17625,41434,8,2024-05-13,Fashion,Social,1,120,120.0
17626,25421,18,2024-05-13,Home,Paid Search,1,70,63.0
17627,24421,26,2024-05-13,Sports,Paid Search,2,35,63.0
17628,14848,3,2024-05-13,Electronics,Paid Search,1,1200,1080.0
17629,25934,21,2024-05-13,Home,Paid Search,1,450,405.0
17630,6154,6,2024-05-13,Electronics,Paid Search,1,400,360.0
17631,17717,28,2024-05-13,Sports,Paid Search,2,130,234.0
17632,3840,1,2024-05-13,Electronics,Paid Search,2,800,1440.0
17633,16044,21,2024-05-14,Home,Organic,3,450,1350.0
17634,22026,10,2024-05-14,Fashion,Organic,1,200,200.0
17635,7221,20,2024-05-14,Home,Organic,1,25,25.0
17636,28407,25,2024-05-14,Sports,Organic,1,20,20.0
17637,34457,27,2024-05-14,Sports,Organic,1,25,25.0
17638,21774,23,2024-05-14,Sports,Organic,1,120,120.0
17639,1716,3,2024-05-14,Electronics,Organic,2,1200,2400.0
17640,19948,17,2024-05-14,Home,Organic,1,100,100.0
17641,25408,11,2024-05-14,Fashion,Organic,1,30,30.0
17642,22598,27,2024-05-14,Sports,Organic,2,25,50.0
17643,37925,12,2024-05-14,Fashion,Organic,1,150,150.0
17644,4141,12,2024-05-14,Fashion,Organic,1,150,150.0
17645,41163,7,2024-05-14,Electronics,Organic,1,350,350.0
17646,26456,16,2024-05-14,Home,Organic,2,120,240.0
17647,8911,20,2024-05-14,Home,Organic,2,25,50.0
17648,19692,28,2024-05-14,Sports,Organic,1,130,130.0
17649,13707,9,2024-05-14,Fashion,Organic,1,90,90.0
17650,20884,1,2024-05-14,Electronics,Organic,1,800,800.0
17651,35155,20,2024-05-14,Home,Organic,2,25,50.0
17652,23110,8,2024-05-14,Fashion,Organic,1,120,120.0
17653,41348,12,2024-05-14,Fashion,PaidSearch,1,150,135.0
17654,9698,17,2024-05-14,Home,PaidSearch,3,100,270.0
17655,26797,12,2024-05-14,Fashion,PaidSearch,1,150,135.0
17656,3018,16,2024-05-14,Home,PaidSearch,1,120,108.0
17657,34465,25,2024-05-14,Sports,PaidSearch,1,20,18.0
17658,41796,18,2024-05-14,Home,PaidSearch,1,70,63.0
17659,11781,10,2024-05-15,Fashion,Organic,1,200,200.0
17660,26660,16,2024-05-15,Home,Organic,2,120,240.0
17661,31135,14,2024-05-15,Fashion,Organic,1,80,80.0
17662,33319,8,2024-05-15,Fashion,Organic,1,120,120.0
17663,5887,14,2024-05-15,Fashion,Organic,1,80,80.0
17664,43316,13,2024-05-15,Fashion,Organic,1,60,60.0
17665,25429,26,2024-05-15,Sports,Organic,2,35,70.0
17666,3481,27,2024-05-15,Sports,Organic,1,25,25.0
17667,39847,11,2024-05-15,Fashion,Organic,1,30,30.0
17668,9758,7,2024-05-15,Electronics,Organic,2,350,700.0
17669,28945,9,2024-05-15,Fashion,Organic,3,90,270.0
17670,11271,13,2024-05-15,Fashion,Organic,1,60,60.0
17671,32797,10,2024-05-15,Fashion,Organic,2,200,400.0
17672,24420,14,2024-05-15,Fashion,Organic,1,80,80.0
17673,32258,14,2024-05-15,Fashion,Organic,1,80,80.0
17674,30258,5,2024-05-15,Electronics,Organic,1,300,300.0
17675,31173,10,2024-05-15,Fashion,Organic,1,200,200.0
17676,36435,10,2024-05-15,Fashion,Organic,1,200,200.0
17677,47,12,2024-05-15,Fashion,Organic,1,150,150.0
17678,23646,2,2024-05-15,Electronics,Organic,1,500,500.0
17679,17247,16,2024-05-15,Home,Paid Search,2,120,216.0
17680,34525,19,2024-05-15,Home,Paid Search,1,45,40.5
17681,32111,12,2024-05-15,Fashion,Paid Search,1,150,135.0
17682,39058,23,2024-05-15,Sports,Paid Search,1,120,108.0
17683,21441,14,2024-05-15,Fashion,Paid Search,2,80,144.0
17684,37375,12,2024-05-15,Fashion,Paid Search,1,150,135.0
17685,17234,19,2024-05-16,Home,Organic,1,45,45.0
17686,13679,28,2024-05-16,Sports,Organic,1,130,130.0
17687,15149,20,2024-05-16,Home,Organic,1,25,25.0
17688,32977,26,2024-05-16,Sports,Organic,1,35,35.0
17689,2914,18,2024-05-16,Home,Organic,1,70,70.0
17690,32732,22,2024-05-16,Sports,Organic,3,180,540.0
17691,39580,8,2024-05-16,Fashion,Organic,1,120,120.0
17692,32300,10,2024-05-16,Fashion,Organic,1,200,200.0
17693,11367,24,2024-05-16,Sports,Organic,1,50,50.0
17694,5400,5,2024-05-16,Electronics,Organic,1,300,300.0
17695,43196,11,2024-05-16,Fashion,Organic,2,30,60.0
17696,40895,18,2024-05-16,Home,Organic,1,70,70.0
17697,21506,13,2024-05-16,Fashion,Organic,3,60,180.0
17698,26957,4,2024-05-16,Electronics,Organic,3,250,750.0
17699,43790,25,2024-05-16,Sports,Organic,1,20,20.0
17700,6633,28,2024-05-16,Sports,Organic,1,130,130.0
17701,29628,27,2024-05-16,Sports,Organic,1,25,25.0
17702,23886,14,2024-05-16,Fashion,Organic,1,80,80.0
17703,8206,10,2024-05-16,Fashion,Organic,1,200,200.0
17704,44109,15,2024-05-16,Home,Organic,1,250,250.0
17705,4203,26,2024-05-16,Sports,Email,1,35,35.0
17706,23462,13,2024-05-16,Fashion,Email,2,60,120.0
17707,3672,22,2024-05-16,Sports,Email,1,180,180.0
17708,28122,22,2024-05-16,Sports,Email,1,180,180.0
17709,12691,8,2024-05-16,Fashion,Email,2,120,240.0
17710,32679,21,2024-05-16,Home,Email,1,450,450.0
17711,42999,6,2024-05-16,Electronics,Email,1,400,400.0
17712,39020,26,2024-05-16,Sports,Email,1,35,35.0
17713,20132,16,2024-05-16,Home,Email,1,120,120.0
