order_id,customer_id,order_date,category,channel,quantity,base_price,revenue
20079,21282,2024-07-21,Electronics,Organic,2,450,900.0
20080,10881,2024-07-21,Fashion,Organic,1,80,80.0
20081,25594,2024-07-21,Sports,Organic,1,120,120.0
20082,17276,2024-07-21,Home,Organic,1,150,150.0
20083,2288,2024-07-21,Sports,Organic,1,120,120.0
20084,29308,2024-07-21,Sports,Organic,1,120,120.0
20085,7085,2024-07-21,Home,Organic,1,150,150.0
20086,45741,2024-07-21,Sports,Organic,1,120,120.0
20087,47174,2024-07-21,Home,Organic,2,150,300.0
20088,19963,2024-07-21,Fashion,Organic,1,80,80.0
20089,41105,2024-07-21,Fashion,Organic,1,80,80.0
20090,37418,2024-07-21,Fashion,Organic,1,80,80.0
20091,5493,2024-07-21,Electronics,Organic,1,450,450.0
20092,12953,2024-07-21,Fashion,Organic,2,80,160.0
20093,7053,2024-07-21,Sports,Organic,1,120,120.0
20094,2721,2024-07-21,Sports,Organic,2,120,240.0
20095,17348,2024-07-21,Fashion,Organic,3,80,240.0
20096,28271,2024-07-21,Sports,Organic,1,120,120.0
20097,37548,2024-07-21,Home,Paid Search,1,150,135.0
20098,38159,2024-07-21,Sports,Paid Search,1,120,108.0
20099,8611,2024-07-21,Fashion,Paid Search,1,80,72.0
20100,26568,2024-07-21,Electronics,Paid Search,1,450,405.0
20101,14687,2024-07-21,Sports,Paid Search,1,120,108.0
20102,12785,2024-07-21,Sports,Paid Search,1,120,108.0
20103,29459,2024-07-21,Fashion,Paid Search,1,80,72.0
20104,2133,2024-07-21,Fashion,Paid Search,1,80,72.0
20105,44510,2024-07-21,Electronics,Social,1,450,450.0
20106,10535,2024-07-22,Fashion,Organic,1,80,80.0
20107,43092,2024-07-22,Electronics,Organic,1,450,450.0
20108,40111,2024-07-22,Home,Organic,3,150,450.0
20109,3277,2024-07-22,Fashion,Organic,1,80,80.0
20110,42190,2024-07-22,Home,Organic,1,150,150.0
20111,3479,2024-07-22,Fashion,Organic,1,80,80.0
20112,14713,2024-07-22,Electronics,Organic,1,450,450.0
20113,40629,2024-07-22,Electronics,Organic,1,450,450.0
20114,7838,2024-07-22,Electronics,Organic,1,450,450.0
20115,25712,2024-07-22,Home,Organic,1,150,150.0
20116,7963,2024-07-22,Electronics,Organic,1,450,450.0
20117,2720,2024-07-22,Fashion,Organic,1,80,80.0
20118,9043,2024-07-22,Fashion,Organic,1,80,80.0
20119,33547,2024-07-22,Fashion,Organic,1,80,80.0
20120,5376,2024-07-22,Electronics,Organic,3,450,1350.0
20121,7097,2024-07-22,Fashion,Organic,2,80,160.0
20122,6954,2024-07-22,Fashion,Organic,1,80,80.0
20123,6650,2024-07-22,Fashion,Organic,1,80,80.0
20124,32107,2024-07-22,Home,Organic,1,150,150.0
20125,2200,2024-07-22,Fashion,Organic,1,80,80.0
20126,19663,2024-07-22,Electronics,Organic,1,450,450.0
20127,1340,2024-07-22,Fashion,Organic,3,80,240.0
20128,18987,2024-07-22,Fashion,Organic,1,80,80.0
20129,46620,2024-07-22,Home,Organic,3,150,450.0
20130,32534,2024-07-22,Fashion,Organic,1,80,80.0
20131,35662,2024-07-22,Fashion,Organic,1,80,80.0
20132,24487,2024-07-22,Home,Social,1,150,150.0
20133,29588,2024-07-22,Electronics,Paid Search,1,450,405.0
20134,31373,2024-07-22,Fashion,Paid Search,1,80,72.0
20135,7332,2024-07-22,Fashion,Paid Search,1,80,72.0
20136,38131,2024-07-22,Home,Paid Search,1,150,135.0
20137,25925,2024-07-22,Sports,Paid Search,1,120,108.0
20138,43029,2024-07-22,Fashion,Paid Search,1,80,72.0
20139,32491,2024-07-22,Fashion,Paid Search,1,80,72.0
20140,31774,2024-07-23,Home,Organic,2,150,300.0
20141,4154,2024-07-23,Fashion,Organic,2,80,160.0
20142,85,2024-07-23,Home,Organic,1,150,150.0
20143,18936,2024-07-23,Home,Organic,1,150,150.0
20144,24070,2024-07-23,Home,Organic,2,150,300.0
20145,42780,2024-07-23,Sports,Organic,1,120,120.0
20146,24679,2024-07-23,Electronics,Organic,2,450,900.0
20147,33087,2024-07-23,Home,Organic,1,150,150.0
20148,49084,2024-07-23,Home,Organic,1,150,150.0
20149,36345,2024-07-23,Home,Organic,1,150,150.0
20150,12032,2024-07-23,Electronics,Organic,1,450,450.0
20151,28463,2024-07-23,Fashion,Organic,2,80,160.0
20152,45795,2024-07-23,Sports,Organic,1,120,120.0
20153,15484,2024-07-23,Home,Organic,2,150,300.0
20154,19840,2024-07-23,Fashion,Organic,2,80,160.0
20155,11573,2024-07-23,Fashion,Organic,1,80,80.0
20156,19917,2024-07-23,Sports,Organic,2,120,240.0
20157,11979,2024-07-23,Fashion,Organic,1,80,80.0
20158,13501,2024-07-23,Electronics,Organic,1,450,450.0
20159,23565,2024-07-23,Electronics,Organic,1,450,450.0
20160,40389,2024-07-23,Sports,Organic,1,120,120.0
20161,12112,2024-07-23,Home,Organic,1,150,150.0
20162,34768,2024-07-23,Fashion,Organic,1,80,80.0
20163,34075,2024-07-23,Home,Organic,1,150,150.0
20164,41855,2024-07-23,Fashion,Organic,2,80,160.0
20165,31099,2024-07-23,Electronics,Organic,1,450,450.0
20166,30947,2024-07-23,Fashion,Paid Search,2,80,144.0
20167,24522,2024-07-23,Sports,Paid Search,1,120,108.0
20168,29804,2024-07-23,Home,Paid Search,1,150,135.0
20169,41329,2024-07-23,Fashion,Paid Search,1,80,72.0
20170,12555,2024-07-23,Fashion,Paid Search,1,80,72.0
20171,15802,2024-07-23,Fashion,Paid Search,1,80,72.0
20172,46473,2024-07-23,Sports,Paid Search,1,120,108.0
20173,12064,2024-07-23,Electronics,Paid Search,2,450,810.0
20174,12600,2024-07-24,Electronics,Organic,1,450,450.0
20175,33279,2024-07-24,Electronics,Organic,2,450,900.0
20176,17768,2024-07-24,Fashion,Organic,1,80,80.0
20177,38686,2024-07-24,Electronics,Organic,1,450,450.0
20178,40353,2024-07-24,Home,Organic,1,150,150.0
20179,17714,2024-07-24,Electronics,Organic,1,450,450.0
20180,1441,2024-07-24,Sports,Organic,1,120,120.0
20181,34293,2024-07-24,Electronics,Organic,2,450,900.0
20182,48192,2024-07-24,Electronics,Organic,1,450,450.0
20183,17704,2024-07-24,Sports,Organic,1,120,120.0
20184,48573,2024-07-24,Home,Organic,2,150,300.0
20185,29637,2024-07-24,Home,Organic,1,150,150.0
20186,30450,2024-07-24,Fashion,Organic,1,80,80.0
20187,9678,2024-07-24,Fashion,Organic,1,80,80.0
20188,30728,2024-07-24,Sports,Organic,1,120,120.0
20189,40275,2024-07-24,Home,Organic,2,150,300.0
20190,29677,2024-07-24,Home,Organic,1,150,150.0
20191,10101,2024-07-24,Sports,Organic,1,120,120.0
20192,33497,2024-07-24,Fashion,Organic,1,80,80.0
20193,1592,2024-07-24,Home,Organic,1,150,150.0
20194,40691,2024-07-24,Fashion,Organic,3,80,240.0
20195,9101,2024-07-24,Electronics,Organic,1,450,450.0
20196,32606,2024-07-24,Fashion,Organic,1,80,80.0
20197,29953,2024-07-24,Fashion,Organic,1,80,80.0
20198,48832,2024-07-24,Fashion,Organic,1,80,80.0
20199,4821,2024-07-24,Electronics,Organic,1,450,450.0
20200,29493,2024-07-24,Fashion,Email,1,80,80.0
20201,49008,2024-07-24,Fashion,Email,1,80,80.0
20202,22516,2024-07-24,Electronics,Email,1,450,450.0
20203,9756,2024-07-24,Fashion,Email,1,80,80.0
20204,17735,2024-07-24,Electronics,Email,1,450,450.0
20205,23823,2024-07-24,Home,Email,1,150,150.0
20206,10573,2024-07-24,Fashion,Email,1,80,80.0
20207,7498,2024-07-24,Home,Email,1,150,150.0
20208,25595,2024-07-24,Electronics,Email,1,450,450.0
20209,19165,2024-07-24,Fashion,Email,1,80,80.0
20210,10806,2024-07-24,Sports,Email,2,120,240.0
20211,42511,2024-07-24,Home,Email,1,150,150.0
20212,2265,2024-07-24,Fashion,Email,1,80,80.0
20213,45396,2024-07-24,Electronics,Email,1,450,450.0
20214,6113,2024-07-24,Fashion,Email,1,80,80.0
20215,7267,2024-07-24,Electronics,Email,1,450,450.0
20216,48179,2024-07-24,Sports,Email,1,120,120.0
20217,33903,2024-07-24,Electronics,Email,2,450,900.0
20218,3303,2024-07-24,Electronics,Email,1,450,450.0
20219,34422,2024-07-24,Fashion,Email,1,80,80.0
20220,11067,2024-07-24,Fashion,Email,2,80,160.0
20221,45004,2024-07-24,Fashion,Email,3,80,240.0
20222,42905,2024-07-24,Electronics,Email,1,450,450.0
20223,24605,2024-07-24,Electronics,Paid Search,2,450,810.0
20224,40741,2024-07-24,Home,Paid Search,1,150,135.0
20225,42166,2024-07-24,Fashion,Paid Search,1,80,72.0
20226,3398,2024-07-24,Sports,Paid Search,1,120,108.0
20227,45249,2024-07-24,Fashion,Paid Search,1,80,72.0
20228,21606,2024-07-24,Electronics,Paid Search,1,450,405.0
20229,15007,2024-07-24,Fashion,Paid Search,1,80,72.0
20230,12885,2024-07-24,Fashion,Paid Search,2,80,144.0
20231,11608,2024-07-25,Electronics,Organic,1,450,450.0
20232,970,2024-07-25,Sports,Organic,1,120,120.0
20233,43604,2024-07-25,Fashion,Organic,1,80,80.0
20234,40137,2024-07-25,Fashion,Organic,1,80,80.0
20235,29050,2024-07-25,Fashion,Organic,1,80,80.0
20236,27652,2024-07-25,Fashion,Organic,1,80,80.0
20237,17987,2024-07-25,Electronics,Organic,1,450,450.0
20238,25568,2024-07-25,Fashion,Organic,1,80,80.0
20239,23796,2024-07-25,Fashion,Organic,1,80,80.0
20240,13197,2024-07-25,Fashion,Organic,1,80,80.0
20241,4513,2024-07-25,Sports,Organic,1,120,120.0
20242,46403,2024-07-25,Sports,Organic,1,120,120.0
20243,47636,2024-07-25,Fashion,Organic,1,80,80.0
20244,32617,2024-07-25,Sports,Organic,1,120,120.0
20245,43596,2024-07-25,Fashion,Organic,1,80,80.0
20246,24499,2024-07-25,Home,Organic,2,150,300.0
20247,45083,2024-07-25,Sports,Organic,1,120,120.0
20248,40389,2024-07-25,Fashion,Organic,1,80,80.0
20249,22154,2024-07-25,Fashion,Organic,1,80,80.0
20250,37064,2024-07-25,Fashion,Organic,1,80,80.0
20251,27455,2024-07-25,Fashion,Organic,2,80,160.0
20252,8722,2024-07-25,Sports,Organic,1,120,120.0
20253,44987,2024-07-25,Electronics,Organic,2,450,900.0
20254,43976,2024-07-25,Fashion,Organic,1,80,80.0
20255,41287,2024-07-25,Sports,Organic,1,120,120.0
20256,31037,2024-07-25,Sports,Organic,1,120,120.0
20257,43190,2024-07-25,Sports,Social,1,120,120.0
20258,5779,2024-07-25,Fashion,Paid Search,1,80,72.0
20259,24662,2024-07-25,Fashion,Paid Search,1,80,72.0
20260,14269,2024-07-25,Sports,Paid Search,1,120,108.0
20261,40802,2024-07-25,Fashion,Paid Search,1,80,72.0
20262,32894,2024-07-25,Fashion,Paid Search,1,80,72.0
20263,18420,2024-07-25,Fashion,Paid Search,1,80,72.0
20264,34308,2024-07-25,Home,Paid Search,1,150,135.0
20265,6822,2024-07-25,Sports,Paid Search,1,120,108.0
20266,36667,2024-07-26,Home,Organic,2,150,300.0
20267,50786,2024-07-26,Electronics,Organic,1,450,450.0
20268,28210,2024-07-26,Sports,Organic,1,120,120.0
20269,22249,2024-07-26,Home,Organic,3,150,450.0
20270,29542,2024-07-26,Fashion,Organic,1,80,80.0
20271,38739,2024-07-26,Fashion,Organic,1,80,80.0
20272,27448,2024-07-26,Fashion,Organic,1,80,80.0
20273,46299,2024-07-26,Fashion,Organic,1,80,80.0
20274,36498,2024-07-26,Home,Organic,1,150,150.0
20275,7369,2024-07-26,Home,Organic,2,150,300.0
20276,786,2024-07-26,Fashion,Organic,1,80,80.0
20277,15966,2024-07-26,Fashion,Organic,2,80,160.0
20278,12215,2024-07-26,Sports,Organic,1,120,120.0
20279,3972,2024-07-26,Fashion,Organic,1,80,80.0
20280,9003,2024-07-26,Fashion,Organic,1,80,80.0
20281,10697,2024-07-26,Fashion,Organic,1,80,80.0
20282,16979,2024-07-26,Home,Organic,1,150,150.0
20283,197,2024-07-26,Home,Organic,1,150,150.0
20284,6493,2024-07-26,Electronics,Organic,1,450,450.0
20285,31903,2024-07-26,Fashion,Organic,1,80,80.0
20286,14573,2024-07-26,Fashion,Organic,3,80,240.0
20287,44496,2024-07-26,Sports,Organic,1,120,120.0
20288,10497,2024-07-26,Fashion,Organic,1,80,80.0
20289,36646,2024-07-26,Electronics,Organic,1,450,450.0
20290,5432,2024-07-26,Sports,Organic,1,120,120.0
20291,20918,2024-07-26,Fashion,Organic,1,80,80.0
20292,17034,2024-07-26,Home,Social,1,150,150.0
20293,5214,2024-07-26,Home,Paid Search,1,150,135.0
20294,13237,2024-07-26,Fashion,Paid Search,2,80,144.0
20295,2388,2024-07-26,Fashion,Paid Search,1,80,72.0
20296,3025,2024-07-26,Fashion,Paid Search,1,80,72.0
20297,22901,2024-07-26,Electronics,Paid Search,1,450,405.0
20298,30333,2024-07-26,Fashion,Paid Search,1,80,72.0
20299,12200,2024-07-26,Sports,Paid Search,1,120,108.0
20300,6562,2024-07-27,Sports,Organic,1,120,120.0
20301,30013,2024-07-27,Electronics,Organic,1,450,450.0
20302,33556,2024-07-27,Sports,Organic,1,120,120.0
20303,27394,2024-07-27,Fashion,Organic,1,80,80.0
20304,30887,2024-07-27,Sports,Organic,1,120,120.0
20305,40451,2024-07-27,Fashion,Organic,3,80,240.0
20306,42567,2024-07-27,Electronics,Organic,1,450,450.0
20307,14671,2024-07-27,Fashion,Organic,1,80,80.0
20308,40361,2024-07-27,Electronics,Organic,1,450,450.0
20309,50200,2024-07-27,Electronics,Organic,1,450,450.0
20310,14131,2024-07-27,Home,Organic,1,150,150.0
20311,28533,2024-07-27,Sports,Organic,1,120,120.0
20312,39066,2024-07-27,Electronics,Organic,2,450,900.0
20313,14430,2024-07-27,Home,Organic,1,150,150.0
20314,37425,2024-07-27,Fashion,Organic,1,80,80.0
20315,19723,2024-07-27,Fashion,Organic,1,80,80.0
20316,48381,2024-07-27,Home,Organic,1,150,150.0
20317,49091,2024-07-27,Electronics,Organic,1,450,450.0
20318,38985,2024-07-27,Sports,Organic,1,120,120.0
20319,38427,2024-07-27,Electronics,Organic,1,450,450.0
20320,43481,2024-07-27,Home,Organic,1,150,150.0
20321,21581,2024-07-27,Home,Organic,1,150,150.0
20322,32227,2024-07-27,Home,Organic,1,150,150.0
20323,12136,2024-07-27,Electronics,Organic,1,450,450.0
20324,1955,2024-07-27,Home,Organic,1,150,150.0
20325,8599,2024-07-27,Electronics,Organic,1,450,450.0
20326,48780,2024-07-27,Fashion,Paid Search,2,80,144.0
20327,18271,2024-07-27,Sports,Paid Search,1,120,108.0
20328,39796,2024-07-27,Fashion,Paid Search,1,80,72.0
20329,12900,2024-07-27,Home,Paid Search,2,150,270.0
20330,31959,2024-07-27,Home,Paid Search,1,150,135.0
20331,49008,2024-07-27,Electronics,Paid Search,1,450,405.0
20332,7322,2024-07-27,Home,Paid Search,2,150,270.0
20333,46603,2024-07-28,Fashion,Organic,1,80,80.0
20334,31346,2024-07-28,Fashion,Organic,2,80,160.0
20335,10957,2024-07-28,Electronics,Organic,1,450,450.0
20336,50636,2024-07-28,Home,Organic,1,150,150.0
20337,28127,2024-07-28,Fashion,Organic,1,80,80.0
20338,10901,2024-07-28,Home,Organic,2,150,300.0
20339,47865,2024-07-28,Fashion,Organic,1,80,80.0
20340,17703,2024-07-28,Fashion,Organic,1,80,80.0
20341,29141,2024-07-28,Sports,Organic,1,120,120.0
20342,6826,2024-07-28,Electronics,Organic,1,450,450.0
20343,38943,2024-07-28,Electronics,Organic,1,450,450.0
20344,49993,2024-07-28,Electronics,Organic,1,450,450.0
20345,48837,2024-07-28,Sports,Organic,1,120,120.0
20346,15299,2024-07-28,Fashion,Organic,1,80,80.0
20347,37471,2024-07-28,Fashion,Organic,1,80,80.0
20348,6196,2024-07-28,Electronics,Organic,1,450,450.0
20349,27566,2024-07-28,Home,Organic,1,150,150.0
20350,20831,2024-07-28,Fashion,Organic,1,80,80.0
20351,10905,2024-07-28,Fashion,Organic,1,80,80.0
20352,29087,2024-07-28,Sports,Organic,1,120,120.0
20353,44171,2024-07-28,Fashion,Organic,1,80,80.0
20354,28979,2024-07-28,Fashion,Organic,1,80,80.0
20355,48935,2024-07-28,Sports,Organic,1,120,120.0
20356,13055,2024-07-28,Electronics,Organic,1,450,450.0
20357,359,2024-07-28,Home,Organic,1,150,150.0
20358,35663,2024-07-28,Fashion,Organic,1,80,80.0
20359,37888,2024-07-28,Fashion,Paid Search,1,80,72.0
20360,7402,2024-07-28,Electronics,Paid Search,1,450,405.0
20361,8637,2024-07-28,Home,Paid Search,2,150,270.0
20362,13316,2024-07-28,Sports,Paid Search,1,120,108.0
20363,41691,2024-07-28,Home,Paid Search,1,150,135.0
20364,25129,2024-07-28,Fashion,Paid Search,1,80,72.0
20365,21266,2024-07-28,Fashion,Paid Search,3,80,216.0
20366,48224,2024-07-28,Fashion,Paid Search,1,80,72.0
20367,16645,2024-07-28,Home,Email,1,150,150.0
20368,818,2024-07-28,Fashion,Email,1,80,80.0
20369,15600,2024-07-28,Fashion,Email,2,80,160.0
20370,3093,2024-07-28,Fashion,Email,1,80,80.0
20371,38292,2024-07-28,Fashion,Email,1,80,80.0
20372,10759,2024-07-28,Sports,Email,1,120,120.0
20373,9053,2024-07-28,Fashion,Email,1,80,80.0
20374,44124,2024-07-28,Fashion,Email,1,80,80.0
20375,33241,2024-07-28,Fashion,Email,1,80,80.0
20376,14674,2024-07-28,Sports,Email,1,120,120.0
20377,20274,2024-07-28,Electronics,Email,1,450,450.0
20378,13197,2024-07-28,Sports,Email,1,120,120.0
20379,25309,2024-07-28,Electronics,Email,1,450,450.0
20380,17815,2024-07-28,Home,Email,1,150,150.0
20381,19697,2024-07-28,Electronics,Email,2,450,900.0
20382,24216,2024-07-28,Fashion,Email,1,80,80.0
20383,25146,2024-07-28,Fashion,Email,1,80,80.0
20384,27830,2024-07-28,Fashion,Email,2,80,160.0
20385,13133,2024-07-28,Fashion,Email,2,80,160.0
20386,1531,2024-07-28,Electronics,Email,2,450,900.0
20387,38895,2024-07-28,Electronics,Email,1,450,450.0
20388,42600,2024-07-28,Fashion,Email,1,80,80.0
20389,2915,2024-07-28,Sports,Email,1,120,120.0
20390,44788,2024-07-29,Sports,Organic,1,120,120.0
20391,34304,2024-07-29,Fashion,Organic,2,80,160.0
20392,39775,2024-07-29,Sports,Organic,1,120,120.0
20393,11132,2024-07-29,Fashion,Organic,1,80,80.0
20394,45553,2024-07-29,Home,Organic,1,150,150.0
20395,32771,2024-07-29,Sports,Organic,1,120,120.0
20396,28342,2024-07-29,Home,Organic,1,150,150.0
20397,36947,2024-07-29,Sports,Organic,1,120,120.0
20398,31893,2024-07-29,Fashion,Organic,1,80,80.0
20399,38238,2024-07-29,Sports,Organic,1,120,120.0
20400,29742,2024-07-29,Sports,Organic,1,120,120.0
20401,38060,2024-07-29,Electronics,Organic,1,450,450.0
20402,15333,2024-07-29,Sports,Organic,1,120,120.0
20403,19229,2024-07-29,Electronics,Organic,1,450,450.0
20404,32770,2024-07-29,Electronics,Organic,1,450,450.0
20405,20955,2024-07-29,Fashion,Organic,1,80,80.0
20406,40614,2024-07-29,Home,Organic,1,150,150.0
20407,28343,2024-07-29,Sports,Organic,1,120,120.0
20408,12303,2024-07-29,Fashion,Organic,1,80,80.0
20409,23649,2024-07-29,Electronics,Organic,1,450,450.0
20410,31045,2024-07-29,Electronics,Organic,1,450,450.0
20411,8208,2024-07-29,Electronics,Organic,1,450,450.0
20412,8426,2024-07-29,Home,Organic,1,150,150.0
20413,43643,2024-07-29,Fashion,Organic,1,80,80.0
20414,13081,2024-07-29,Home,Organic,1,150,150.0
20415,47498,2024-07-29,Home,Organic,1,150,150.0
20416,45104,2024-07-29,Home,Social,2,150,300.0
20417,34514,2024-07-29,Home,Paid Search,1,150,135.0
20418,47455,2024-07-29,Fashion,Paid Search,1,80,72.0
20419,49835,2024-07-29,Electronics,Paid Search,1,450,405.0
20420,15375,2024-07-29,Electronics,Paid Search,1,450,405.0
20421,9825,2024-07-29,Electronics,Paid Search,1,450,405.0
20422,43451,2024-07-29,Fashion,Paid Search,1,80,72.0
20423,8723,2024-07-29,Fashion,Paid Search,2,80,144.0
20424,24450,2024-07-29,Fashion,Paid Search,1,80,72.0
20425,34213,2024-07-30,Home,Organic,1,150,150.0
20426,13919,2024-07-30,Home,Organic,1,150,150.0
20427,10245,2024-07-30,Fashion,Organic,1,80,80.0
20428,31839,2024-07-30,Electronics,Organic,1,450,450.0
20429,17187,2024-07-30,Sports,Organic,1,120,120.0
20430,730,2024-07-30,Sports,Organic,2,120,240.0
20431,12691,2024-07-30,Fashion,Organic,1,80,80.0
20432,7657,2024-07-30,Sports,Organic,1,120,120.0
20433,28639,2024-07-30,Sports,Organic,1,120,120.0
20434,38687,2024-07-30,Fashion,Organic,1,80,80.0
20435,18941,2024-07-30,Electronics,Organic,1,450,450.0
20436,41857,2024-07-30,Fashion,Organic,1,80,80.0
20437,48304,2024-07-30,Electronics,Organic,1,450,450.0
20438,31316,2024-07-30,Fashion,Organic,1,80,80.0
20439,17571,2024-07-30,Sports,Organic,2,120,240.0
20440,15845,2024-07-30,Fashion,Organic,1,80,80.0
20441,17061,2024-07-30,Sports,Organic,1,120,120.0
20442,5630,2024-07-30,Electronics,Organic,1,450,450.0
20443,35271,2024-07-30,Sports,Organic,1,120,120.0
20444,34784,2024-07-30,Fashion,Organic,1,80,80.0
20445,7232,2024-07-30,Fashion,Organic,2,80,160.0
20446,49899,2024-07-30,Fashion,Organic,1,80,80.0
20447,49338,2024-07-30,Home,Organic,1,150,150.0
20448,23621,2024-07-30,Electronics,Organic,1,450,450.0
20449,41458,2024-07-30,Home,Organic,1,150,150.0
20450,29278,2024-07-30,Home,Organic,1,150,150.0
20451,38665,2024-07-30,Electronics,Paid Search,2,450,810.0
20452,39562,2024-07-30,Fashion,Paid Search,1,80,72.0
20453,47439,2024-07-30,Sports,Paid Search,2,120,216.0
20454,23636,2024-07-30,Home,Paid Search,1,150,135.0
20455,12840,2024-07-30,Home,Paid Search,1,150,135.0
20456,39156,2024-07-30,Electronics,Paid Search,1,450,405.0
20457,29432,2024-07-30,Sports,Paid Search,1,120,108.0
20458,11866,2024-07-30,Home,Paid Search,1,150,135.0
20459,14869,2024-07-31,Electronics,Organic,1,450,450.0
20460,40698,2024-07-31,Fashion,Organic,2,80,160.0
20461,41699,2024-07-31,Sports,Organic,1,120,120.0
20462,31968,2024-07-31,Sports,Organic,1,120,120.0
20463,9379,2024-07-31,Sports,Organic,1,120,120.0
20464,18243,2024-07-31,Fashion,Organic,1,80,80.0
20465,45228,2024-07-31,Fashion,Organic,1,80,80.0
20466,35222,2024-07-31,Fashion,Organic,1,80,80.0
20467,17211,2024-07-31,Fashion,Organic,1,80,80.0
20468,14273,2024-07-31,Fashion,Organic,1,80,80.0
20469,37497,2024-07-31,Fashion,Organic,1,80,80.0
20470,28027,2024-07-31,Home,Organic,1,150,150.0
20471,47415,2024-07-31,Sports,Organic,1,120,120.0
20472,48267,2024-07-31,Fashion,Organic,2,80,160.0
20473,45908,2024-07-31,Sports,Organic,1,120,120.0
20474,47122,2024-07-31,Sports,Organic,1,120,120.0
20475,3240,2024-07-31,Fashion,Organic,1,80,80.0
20476,39144,2024-07-31,Fashion,Organic,1,80,80.0
20477,38570,2024-07-31,Electronics,Organic,1,450,450.0
20478,24898,2024-07-31,Fashion,Organic,1,80,80.0
20479,45732,2024-07-31,Fashion,Organic,3,80,240.0
20480,3553,2024-07-31,Home,Organic,2,150,300.0
20481,30057,2024-07-31,Home,Organic,1,150,150.0
20482,38167,2024-07-31,Sports,Organic,1,120,120.0
20483,12469,2024-07-31,Sports,Organic,1,120,120.0
20484,38045,2024-07-31,Sports,Organic,1,120,120.0
20485,11167,2024-07-31,Electronics,Paid Search,2,450,810.0
20486,46963,2024-07-31,Sports,Paid Search,1,120,108.0
20487,47741,2024-07-31,Fashion,Paid Search,1,80,72.0
20488,44737,2024-07-31,Home,Paid Search,1,150,135.0
20489,34895,2024-07-31,Fashion,Paid Search,1,80,72.0
20490,955,2024-07-31,Fashion,Paid Search,1,80,72.0
20491,3462,2024-07-31,Home,Paid Search,1,150,135.0
20492,39692,2024-08-01,Fashion,Organic,1,80,80.0
20493,30054,2024-08-01,Fashion,Organic,1,80,80.0
20494,12140,2024-08-01,Fashion,Organic,1,80,80.0
20495,7370,2024-08-01,Fashion,Organic,1,80,80.0
20496,15673,2024-08-01,Electronics,Organic,2,450,900.0
20497,28427,2024-08-01,Electronics,Organic,1,450,450.0
20498,40352,2024-08-01,Home,Organic,1,150,150.0
20499,45266,2024-08-01,Sports,Organic,1,120,120.0
20500,1456,2024-08-01,Fashion,Organic,1,80,80.0
20501,36497,2024-08-01,Sports,Organic,1,120,120.0
20502,25825,2024-08-01,Fashion,Organic,1,80,80.0
20503,28054,2024-08-01,Fashion,Organic,1,80,80.0
20504,1266,2024-08-01,Electronics,Organic,1,450,450.0
20505,11036,2024-08-01,Electronics,Organic,2,450,900.0
20506,8463,2024-08-01,Sports,Organic,1,120,120.0
20507,38413,2024-08-01,Sports,Organic,1,120,120.0
20508,26367,2024-08-01,Fashion,Organic,1,80,80.0
20509,14999,2024-08-01,Home,Organic,1,150,150.0
20510,4857,2024-08-01,Fashion,Organic,1,80,80.0
20511,26898,2024-08-01,Sports,Organic,1,120,120.0
20512,23308,2024-08-01,Home,Organic,1,150,150.0
20513,3146,2024-08-01,Fashion,Organic,1,80,80.0
20514,34064,2024-08-01,Electronics,Paid Search,1,450,405.0
20515,24819,2024-08-01,Fashion,Paid Search,1,80,72.0
20516,19508,2024-08-01,Electronics,Paid Search,2,450,810.0
20517,1445,2024-08-01,Fashion,Paid Search,1,80,72.0
20518,17155,2024-08-01,Fashion,Paid Search,1,80,72.0
20519,30520,2024-08-01,Fashion,Paid Search,2,80,144.0
20520,18108,2024-08-02,Electronics,Organic,2,450,900.0
20521,20201,2024-08-02,Home,Organic,3,150,450.0
20522,1685,2024-08-02,Sports,Organic,2,120,240.0
20523,9190,2024-08-02,Electronics,Organic,1,450,450.0
20524,37318,2024-08-02,Fashion,Organic,1,80,80.0
20525,7362,2024-08-02,Home,Organic,1,150,150.0
20526,12890,2024-08-02,Home,Organic,1,150,150.0
20527,13811,2024-08-02,Fashion,Organic,1,80,80.0
20528,8913,2024-08-02,Sports,Organic,1,120,120.0
20529,9952,2024-08-02,Sports,Organic,3,120,360.0
20530,31362,2024-08-02,Fashion,Organic,1,80,80.0
20531,27721,2024-08-02,Electronics,Organic,2,450,900.0
20532,1342,2024-08-02,Fashion,Organic,1,80,80.0
20533,13566,2024-08-02,Fashion,Organic,1,80,80.0
20534,38423,2024-08-02,Electronics,Organic,1,450,450.0
20535,11816,2024-08-02,Home,Organic,1,150,150.0
20536,8071,2024-08-02,Sports,Organic,1,120,120.0
20537,36878,2024-08-02,Sports,Organic,1,120,120.0
20538,6780,2024-08-02,Fashion,Organic,1,80,80.0
20539,26920,2024-08-02,Sports,Organic,1,120,120.0
20540,21421,2024-08-02,Sports,Organic,2,120,240.0
20541,32802,2024-08-02,Fashion,Organic,1,80,80.0
20542,1513,2024-08-02,Home,Paid Search,1,150,135.0
20543,32634,2024-08-02,Home,Paid Search,1,150,135.0
20544,31050,2024-08-02,Fashion,Paid Search,1,80,72.0
20545,15245,2024-08-02,Sports,Paid Search,1,120,108.0
20546,49118,2024-08-02,Fashion,Paid Search,1,80,72.0
20547,7164,2024-08-02,Sports,Paid Search,1,120,108.0
20548,23412,2024-08-03,Electronics,Organic,1,450,450.0
